uid,post_subtype,pre_crop_path,post_crop_path,pre_mask_path,post_mask_path,pad_used_px,pre_bbox_xyxy,post_bbox_xyxy,pre_size,post_size
441a42a2-b5dd-4068-8950-a402138fa0b5,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\441a42a2-b5dd-4068-8950-a402138fa0b5_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\441a42a2-b5dd-4068-8950-a402138fa0b5_post.jpg,,,13,"468,4,514,71","468,4,514,71",46x67,46x67
458826f5-d073-48ea-b355-65b75ac6950f,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\458826f5-d073-48ea-b355-65b75ac6950f_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\458826f5-d073-48ea-b355-65b75ac6950f_post.jpg,,,12,"472,567,524,621","472,567,524,621",52x54,52x54
463d48f2-730d-4e4f-81d9-3063f21e93ed,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\463d48f2-730d-4e4f-81d9-3063f21e93ed_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\463d48f2-730d-4e4f-81d9-3063f21e93ed_post.jpg,,,12,"913,581,961,637","913,581,961,637",48x56,48x56
47d10c36-1364-4f53-8c17-700d5ab1e28a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\47d10c36-1364-4f53-8c17-700d5ab1e28a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\47d10c36-1364-4f53-8c17-700d5ab1e28a_post.jpg,,,13,"730,307,782,377","730,307,782,377",52x70,52x70
4a796170-5965-4853-bc52-6c58e25760af,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4a796170-5965-4853-bc52-6c58e25760af_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4a796170-5965-4853-bc52-6c58e25760af_post.jpg,,,12,"550,71,600,134","550,71,600,134",50x63,50x63
4bf82fb9-9635-475c-9a56-50186ddf86ed,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4bf82fb9-9635-475c-9a56-50186ddf86ed_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4bf82fb9-9635-475c-9a56-50186ddf86ed_post.jpg,,,14,"628,985,820,1024","629,985,820,1024",192x39,191x39
4d92463b-dfed-409b-9f64-fd408256c26a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4d92463b-dfed-409b-9f64-fd408256c26a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4d92463b-dfed-409b-9f64-fd408256c26a_post.jpg,,,12,"761,579,818,670","761,579,818,670",57x91,57x91
4dc5c43e-208c-4a6f-867e-a182a61f0fdd,minor-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4dc5c43e-208c-4a6f-867e-a182a61f0fdd_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4dc5c43e-208c-4a6f-867e-a182a61f0fdd_post.jpg,,,12,"353,687,434,795","353,687,434,795",81x108,81x108
4f6d5c27-9663-48eb-a01f-cb6874697026,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4f6d5c27-9663-48eb-a01f-cb6874697026_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4f6d5c27-9663-48eb-a01f-cb6874697026_post.jpg,,,12,"662,808,704,875","662,808,704,875",42x67,42x67
4fd0941f-c109-44c3-9f4b-2dfc677f8a16,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4fd0941f-c109-44c3-9f4b-2dfc677f8a16_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\4fd0941f-c109-44c3-9f4b-2dfc677f8a16_post.jpg,,,12,"639,113,694,160","639,113,694,160",55x47,55x47
524b6c04-c0a1-4a1e-9bb5-1296ac3a0ba4,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\524b6c04-c0a1-4a1e-9bb5-1296ac3a0ba4_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\524b6c04-c0a1-4a1e-9bb5-1296ac3a0ba4_post.jpg,,,12,"931,313,1005,377","931,313,1005,377",74x64,74x64
527b9dc7-111e-4000-a727-1deb5d36cf1c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\527b9dc7-111e-4000-a727-1deb5d36cf1c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\527b9dc7-111e-4000-a727-1deb5d36cf1c_post.jpg,,,12,"849,538,905,589","849,538,905,589",56x51,56x51
53c4cfa3-f24e-48ea-9ac8-9953bab59e9c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\53c4cfa3-f24e-48ea-9ac8-9953bab59e9c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\53c4cfa3-f24e-48ea-9ac8-9953bab59e9c_post.jpg,,,12,"850,511,904,562","850,511,904,562",54x51,54x51
53e7c80c-44b5-47a9-b543-c9599745f95b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\53e7c80c-44b5-47a9-b543-c9599745f95b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\53e7c80c-44b5-47a9-b543-c9599745f95b_post.jpg,,,13,"910,993,968,1024","910,993,968,1024",58x31,58x31
54754d0d-c38b-4d2c-b8a2-0d2518599d35,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\54754d0d-c38b-4d2c-b8a2-0d2518599d35_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\54754d0d-c38b-4d2c-b8a2-0d2518599d35_post.jpg,,,13,"209,36,259,112","209,36,259,112",50x76,50x76
553709f4-a71b-48d9-80a8-d2af6593dd5c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\553709f4-a71b-48d9-80a8-d2af6593dd5c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\553709f4-a71b-48d9-80a8-d2af6593dd5c_post.jpg,,,13,"533,447,581,523","533,447,581,523",48x76,48x76
5595ebcc-67d3-4a1a-a3a2-67634a8ab28e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\5595ebcc-67d3-4a1a-a3a2-67634a8ab28e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\5595ebcc-67d3-4a1a-a3a2-67634a8ab28e_post.jpg,,,13,"934,581,982,639","934,581,982,639",48x58,48x58
569c4dac-c1e9-4acc-a5cd-53bb33607705,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\569c4dac-c1e9-4acc-a5cd-53bb33607705_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\569c4dac-c1e9-4acc-a5cd-53bb33607705_post.jpg,,,12,"881,515,935,567","881,515,935,567",54x52,54x52
570430a0-6292-420f-814c-b10fd99bb8b0,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\570430a0-6292-420f-814c-b10fd99bb8b0_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\570430a0-6292-420f-814c-b10fd99bb8b0_post.jpg,,,12,"519,142,563,210","519,142,563,210",44x68,44x68
579d58a5-a8ae-4faa-84f4-67185c622580,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\579d58a5-a8ae-4faa-84f4-67185c622580_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\579d58a5-a8ae-4faa-84f4-67185c622580_post.jpg,,,12,"812,729,871,813","812,729,871,813",59x84,59x84
5b3589b8-d5f1-44a9-838f-1578021ca193,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\5b3589b8-d5f1-44a9-838f-1578021ca193_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\5b3589b8-d5f1-44a9-838f-1578021ca193_post.jpg,,,12,"815,449,859,519","815,449,859,519",44x70,44x70
5f264758-b94e-416a-9faa-09180149b5f6,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\5f264758-b94e-416a-9faa-09180149b5f6_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\5f264758-b94e-416a-9faa-09180149b5f6_post.jpg,,,12,"580,411,637,464","580,411,637,464",57x53,57x53
5f9224b7-15a2-42a1-bd05-f8d6fd9d0532,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\5f9224b7-15a2-42a1-bd05-f8d6fd9d0532_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\5f9224b7-15a2-42a1-bd05-f8d6fd9d0532_post.jpg,,,12,"782,369,822,429","782,369,822,429",40x60,40x60
6140422a-b801-4b86-89d1-325822687265,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6140422a-b801-4b86-89d1-325822687265_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6140422a-b801-4b86-89d1-325822687265_post.jpg,,,12,"732,369,778,428","732,369,778,428",46x59,46x59
62fb6707-9b22-414b-bdb4-31dc7add5915,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\62fb6707-9b22-414b-bdb4-31dc7add5915_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\62fb6707-9b22-414b-bdb4-31dc7add5915_post.jpg,,,12,"550,158,610,228","550,158,610,228",60x70,60x70
633fd0f0-0406-4061-b654-40b7bc534e15,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\633fd0f0-0406-4061-b654-40b7bc534e15_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\633fd0f0-0406-4061-b654-40b7bc534e15_post.jpg,,,12,"956,618,1008,677","956,618,1008,677",52x59,52x59
63f0e4d2-eb6a-4ef1-9a02-ed42accaf164,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\63f0e4d2-eb6a-4ef1-9a02-ed42accaf164_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\63f0e4d2-eb6a-4ef1-9a02-ed42accaf164_post.jpg,,,12,"773,244,824,290","773,244,824,290",51x46,51x46
642547ff-e505-42ed-8617-32f0020bab13,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\642547ff-e505-42ed-8617-32f0020bab13_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\642547ff-e505-42ed-8617-32f0020bab13_post.jpg,,,12,"522,221,575,280","522,221,575,280",53x59,53x59
6641b93b-acaa-4166-8042-de18ade2e72d,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6641b93b-acaa-4166-8042-de18ade2e72d_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6641b93b-acaa-4166-8042-de18ade2e72d_post.jpg,,,12,"487,219,528,291","487,219,528,291",41x72,41x72
697681cd-0887-4879-95e3-ed7e1c8a1a16,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\697681cd-0887-4879-95e3-ed7e1c8a1a16_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\697681cd-0887-4879-95e3-ed7e1c8a1a16_post.jpg,,,12,"546,309,590,376","546,309,590,376",44x67,44x67
6b08e26a-2bdd-4c80-9b3f-2136a2471f4f,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6b08e26a-2bdd-4c80-9b3f-2136a2471f4f_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6b08e26a-2bdd-4c80-9b3f-2136a2471f4f_post.jpg,,,12,"669,70,720,115","669,70,720,115",51x45,51x45
6c26c371-e22a-42a9-ba4c-92ca6efc9f3c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6c26c371-e22a-42a9-ba4c-92ca6efc9f3c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6c26c371-e22a-42a9-ba4c-92ca6efc9f3c_post.jpg,,,12,"702,178,757,225","702,178,757,225",55x47,55x47
6c8915cb-9dd2-446a-a2f4-1ae5dd412ee7,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6c8915cb-9dd2-446a-a2f4-1ae5dd412ee7_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6c8915cb-9dd2-446a-a2f4-1ae5dd412ee7_post.jpg,,,12,"627,600,672,669","627,600,672,669",45x69,45x69
6ce5d521-61ae-4de1-872c-ac33c94bc349,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6ce5d521-61ae-4de1-872c-ac33c94bc349_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6ce5d521-61ae-4de1-872c-ac33c94bc349_post.jpg,,,12,"856,379,906,443","856,379,906,443",50x64,50x64
6d4c0fa3-b5ae-4c80-a630-444a99b1b6b4,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6d4c0fa3-b5ae-4c80-a630-444a99b1b6b4_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6d4c0fa3-b5ae-4c80-a630-444a99b1b6b4_post.jpg,,,22,"991,125,1024,193","991,125,1024,192",33x68,33x67
6d7b34b1-98ec-4e80-818e-9ab67a8c4a8e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6d7b34b1-98ec-4e80-818e-9ab67a8c4a8e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6d7b34b1-98ec-4e80-818e-9ab67a8c4a8e_post.jpg,,,12,"884,92,937,138","884,92,937,138",53x46,53x46
6ebe699e-0dc2-4f11-9a99-9ac164fee7a6,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6ebe699e-0dc2-4f11-9a99-9ac164fee7a6_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6ebe699e-0dc2-4f11-9a99-9ac164fee7a6_post.jpg,,,12,"630,479,692,527","630,479,692,527",62x48,62x48
6f3d627e-575c-432e-8e51-f1c5852daec0,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6f3d627e-575c-432e-8e51-f1c5852daec0_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\6f3d627e-575c-432e-8e51-f1c5852daec0_post.jpg,,,12,"824,144,882,185","824,144,882,185",58x41,58x41
713b24fd-7c85-493b-8871-1e6d603d4bd8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\713b24fd-7c85-493b-8871-1e6d603d4bd8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\713b24fd-7c85-493b-8871-1e6d603d4bd8_post.jpg,,,13,"937,979,999,1024","937,979,999,1024",62x45,62x45
716ebd67-7bf0-4377-aa82-999e20129cd5,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\716ebd67-7bf0-4377-aa82-999e20129cd5_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\716ebd67-7bf0-4377-aa82-999e20129cd5_post.jpg,,,12,"0,422,47,490","0,422,47,490",47x68,47x68
725130b0-3100-49a1-9440-a875c81c92f1,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\725130b0-3100-49a1-9440-a875c81c92f1_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\725130b0-3100-49a1-9440-a875c81c92f1_post.jpg,,,12,"848,579,920,654","848,579,920,654",72x75,72x75
72aab799-25a0-4986-8d88-d6d614217251,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\72aab799-25a0-4986-8d88-d6d614217251_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\72aab799-25a0-4986-8d88-d6d614217251_post.jpg,,,13,"263,0,308,38","263,0,308,38",45x38,45x38
7313a0ff-1b43-4303-b26d-2e98f6f940c5,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7313a0ff-1b43-4303-b26d-2e98f6f940c5_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7313a0ff-1b43-4303-b26d-2e98f6f940c5_post.jpg,,,13,"0,108,54,154","0,108,54,154",54x46,54x46
735dc4af-8db5-4a0a-a1cc-e4bd09f05a2a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\735dc4af-8db5-4a0a-a1cc-e4bd09f05a2a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\735dc4af-8db5-4a0a-a1cc-e4bd09f05a2a_post.jpg,,,12,"235,37,280,111","235,37,280,111",45x74,45x74
740d0244-05f5-41ef-bea2-a939589a138b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\740d0244-05f5-41ef-bea2-a939589a138b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\740d0244-05f5-41ef-bea2-a939589a138b_post.jpg,,,13,"0,745,53,834","0,745,53,834",53x89,53x89
76cb53c9-672b-4efd-88ad-ab2f0c1e56d9,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\76cb53c9-672b-4efd-88ad-ab2f0c1e56d9_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\76cb53c9-672b-4efd-88ad-ab2f0c1e56d9_post.jpg,,,12,"679,807,721,877","679,807,721,877",42x70,42x70
781d8755-6513-45fe-83ec-b989b83aed10,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\781d8755-6513-45fe-83ec-b989b83aed10_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\781d8755-6513-45fe-83ec-b989b83aed10_post.jpg,,,12,"448,301,494,376","448,301,494,376",46x75,46x75
7859aa99-de29-419f-a0c2-ece77bb96dfd,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7859aa99-de29-419f-a0c2-ece77bb96dfd_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7859aa99-de29-419f-a0c2-ece77bb96dfd_post.jpg,,,13,"697,363,743,434","697,363,743,434",46x71,46x71
790a67a2-8ad3-458e-8ba6-7dad824b4c0d,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\790a67a2-8ad3-458e-8ba6-7dad824b4c0d_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\790a67a2-8ad3-458e-8ba6-7dad824b4c0d_post.jpg,,,12,"881,229,943,314","881,229,943,314",62x85,62x85
790d3f3a-3d46-4b55-82b9-185d122bceac,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\790d3f3a-3d46-4b55-82b9-185d122bceac_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\790d3f3a-3d46-4b55-82b9-185d122bceac_post.jpg,,,12,"626,809,671,877","626,809,671,877",45x68,45x68
791418b4-cc61-4cf9-aa19-de424af0f445,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\791418b4-cc61-4cf9-aa19-de424af0f445_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\791418b4-cc61-4cf9-aa19-de424af0f445_post.jpg,,,13,"23,420,82,486","23,420,82,486",59x66,59x66
7994a8c4-ea88-4a44-ad94-86fa5e26dd47,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7994a8c4-ea88-4a44-ad94-86fa5e26dd47_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7994a8c4-ea88-4a44-ad94-86fa5e26dd47_post.jpg,,,12,"630,431,692,475","630,431,692,475",62x44,62x44
7a25f016-d698-4ea4-bae4-45db43214085,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7a25f016-d698-4ea4-bae4-45db43214085_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7a25f016-d698-4ea4-bae4-45db43214085_post.jpg,,,13,"681,12,733,81","681,12,733,81",52x69,52x69
7a3eb93b-1ac0-4ff4-a8bc-743e4b750419,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7a3eb93b-1ac0-4ff4-a8bc-743e4b750419_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7a3eb93b-1ac0-4ff4-a8bc-743e4b750419_post.jpg,,,12,"664,372,725,446","664,372,725,446",61x74,61x74
7cb7f816-de25-4971-bd66-b16c2b5dbdb9,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7cb7f816-de25-4971-bd66-b16c2b5dbdb9_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7cb7f816-de25-4971-bd66-b16c2b5dbdb9_post.jpg,,,12,"881,758,940,816","881,758,940,816",59x58,59x58
7cc120ba-2555-4c19-9cc9-1daf0e6d5385,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7cc120ba-2555-4c19-9cc9-1daf0e6d5385_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7cc120ba-2555-4c19-9cc9-1daf0e6d5385_post.jpg,,,12,"889,598,940,655","889,598,940,655",51x57,51x57
7d27840b-4ba9-46c3-85b7-06f4dffd1582,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7d27840b-4ba9-46c3-85b7-06f4dffd1582_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7d27840b-4ba9-46c3-85b7-06f4dffd1582_post.jpg,,,13,"263,14,335,71","263,14,335,71",72x57,72x57
7e1508d5-5ea4-4400-ae3a-afb13492b74d,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7e1508d5-5ea4-4400-ae3a-afb13492b74d_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7e1508d5-5ea4-4400-ae3a-afb13492b74d_post.jpg,,,12,"900,376,940,446","900,376,940,446",40x70,40x70
7e84cb5a-95d0-4018-805f-1fa22ea15918,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7e84cb5a-95d0-4018-805f-1fa22ea15918_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7e84cb5a-95d0-4018-805f-1fa22ea15918_post.jpg,,,12,"916,428,974,478","916,428,974,478",58x50,58x50
7f594b6a-abcd-40f1-801e-0bfb69ee5dce,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7f594b6a-abcd-40f1-801e-0bfb69ee5dce_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\7f594b6a-abcd-40f1-801e-0bfb69ee5dce_post.jpg,,,12,"470,367,511,439","470,367,511,439",41x72,41x72
805a9e4e-e97b-41e4-923d-d0b78e6ec1f0,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\805a9e4e-e97b-41e4-923d-d0b78e6ec1f0_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\805a9e4e-e97b-41e4-923d-d0b78e6ec1f0_post.jpg,,,13,"180,0,229,54","180,0,229,54",49x54,49x54
8091807a-e478-4d3f-9e1d-570e14437b44,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8091807a-e478-4d3f-9e1d-570e14437b44_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8091807a-e478-4d3f-9e1d-570e14437b44_post.jpg,,,12,"915,370,959,434","915,370,959,434",44x64,44x64
