uid,post_subtype,pre_crop_path,post_crop_path,pre_mask_path,post_mask_path,pad_used_px,pre_bbox_xyxy,post_bbox_xyxy,pre_size,post_size
aae1ea5a-7b5b-495a-ab9d-8a4cbb0a5c85,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\aae1ea5a-7b5b-495a-ab9d-8a4cbb0a5c85_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\aae1ea5a-7b5b-495a-ab9d-8a4cbb0a5c85_post.jpg,,,12,"983,727,1024,770","983,727,1024,770",41x43,41x43
ad60b2f7-b4f0-4970-8427-ac875002fc26,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\ad60b2f7-b4f0-4970-8427-ac875002fc26_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\ad60b2f7-b4f0-4970-8427-ac875002fc26_post.jpg,,,12,"469,876,571,946","469,876,571,946",102x70,102x70
b50a851b-c864-467f-b038-b25e80eeba7a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b50a851b-c864-467f-b038-b25e80eeba7a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b50a851b-c864-467f-b038-b25e80eeba7a_post.jpg,,,13,"937,185,1011,294","937,185,1011,294",74x109,74x109
b54e280c-bf91-476b-b0d8-51818a17e4cc,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b54e280c-bf91-476b-b0d8-51818a17e4cc_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b54e280c-bf91-476b-b0d8-51818a17e4cc_post.jpg,,,13,"806,938,875,949","806,938,875,950",69x11,69x12
b6d1af45-f79a-40f4-b396-3a662032d7c3,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b6d1af45-f79a-40f4-b396-3a662032d7c3_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b6d1af45-f79a-40f4-b396-3a662032d7c3_post.jpg,,,12,"312,761,353,805","312,761,353,805",41x44,41x44
b8c528d7-3572-47ac-a003-9656136b566f,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b8c528d7-3572-47ac-a003-9656136b566f_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b8c528d7-3572-47ac-a003-9656136b566f_post.jpg,,,12,"430,741,468,780","430,741,468,780",38x39,38x39
b91fb1c7-c65d-4ec9-aa60-7169fecf82ef,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b91fb1c7-c65d-4ec9-aa60-7169fecf82ef_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\b91fb1c7-c65d-4ec9-aa60-7169fecf82ef_post.jpg,,,12,"841,438,906,550","841,438,906,550",65x112,65x112
bd6804c5-dbed-46d7-a4cd-22a75ccf3a08,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\bd6804c5-dbed-46d7-a4cd-22a75ccf3a08_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\bd6804c5-dbed-46d7-a4cd-22a75ccf3a08_post.jpg,,,12,"845,737,899,795","845,737,899,795",54x58,54x58
c08724c0-bbc2-40ca-a420-e4ac49f0d983,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c08724c0-bbc2-40ca-a420-e4ac49f0d983_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c08724c0-bbc2-40ca-a420-e4ac49f0d983_post.jpg,,,13,"618,343,692,419","618,343,692,419",74x76,74x76
c11e7a7c-9be4-480d-b998-fd64e2fda82d,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c11e7a7c-9be4-480d-b998-fd64e2fda82d_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c11e7a7c-9be4-480d-b998-fd64e2fda82d_post.jpg,,,13,"167,376,330,487","167,376,330,487",163x111,163x111
c31ef0b8-6e47-4492-b254-d78ba19a8c1e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c31ef0b8-6e47-4492-b254-d78ba19a8c1e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c31ef0b8-6e47-4492-b254-d78ba19a8c1e_post.jpg,,,13,"91,838,185,949","91,838,185,950",94x111,94x112
c3f3ec34-883f-4bdd-899d-5a26041c7aeb,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c3f3ec34-883f-4bdd-899d-5a26041c7aeb_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c3f3ec34-883f-4bdd-899d-5a26041c7aeb_post.jpg,,,13,"103,175,213,269","103,175,213,269",110x94,110x94
c44c512f-980a-42c1-a438-f5c7b2532cb1,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c44c512f-980a-42c1-a438-f5c7b2532cb1_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c44c512f-980a-42c1-a438-f5c7b2532cb1_post.jpg,,,18,"984,184,1024,261","984,184,1024,261",40x77,40x77
c6253a67-4d8f-41d7-890b-ce0e250618b6,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c6253a67-4d8f-41d7-890b-ce0e250618b6_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c6253a67-4d8f-41d7-890b-ce0e250618b6_post.jpg,,,12,"324,799,358,834","324,799,358,834",34x35,34x35
c926c933-242f-4d58-901d-99bfa9113a3f,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c926c933-242f-4d58-901d-99bfa9113a3f_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\c926c933-242f-4d58-901d-99bfa9113a3f_post.jpg,,,12,"252,629,336,708","252,629,336,708",84x79,84x79
cbe2ed03-6ca9-4a7a-ae25-a9fd708cd18c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\cbe2ed03-6ca9-4a7a-ae25-a9fd708cd18c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\cbe2ed03-6ca9-4a7a-ae25-a9fd708cd18c_post.jpg,,,12,"484,319,573,448","484,319,573,448",89x129,89x129
cccd593d-3f26-4bd1-b786-ec9d7ab823e6,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\cccd593d-3f26-4bd1-b786-ec9d7ab823e6_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\cccd593d-3f26-4bd1-b786-ec9d7ab823e6_post.jpg,,,13,"34,223,139,311","34,223,139,311",105x88,105x88
cf651b02-f8ac-4527-bfa6-180bf2082d9e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\cf651b02-f8ac-4527-bfa6-180bf2082d9e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\cf651b02-f8ac-4527-bfa6-180bf2082d9e_post.jpg,,,13,"631,218,748,316","631,218,748,316",117x98,117x98
d7817945-0829-45e8-9667-a247a6690632,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\d7817945-0829-45e8-9667-a247a6690632_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\d7817945-0829-45e8-9667-a247a6690632_post.jpg,,,13,"68,774,108,818","68,774,108,818",40x44,40x44
d88ebbed-8366-4596-8f83-586fa42adf49,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\d88ebbed-8366-4596-8f83-586fa42adf49_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\d88ebbed-8366-4596-8f83-586fa42adf49_post.jpg,,,12,"284,342,334,396","284,342,334,396",50x54,50x54
d96819c7-1b8c-4808-99d5-2647e416458e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\d96819c7-1b8c-4808-99d5-2647e416458e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\d96819c7-1b8c-4808-99d5-2647e416458e_post.jpg,,,12,"713,70,813,205","713,70,813,205",100x135,100x135
d9a8d265-33ed-4a5d-aafa-63fce9399990,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\d9a8d265-33ed-4a5d-aafa-63fce9399990_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\d9a8d265-33ed-4a5d-aafa-63fce9399990_post.jpg,,,13,"792,865,858,916","792,865,858,916",66x51,66x51
daee40ce-5a49-43df-a661-eb91c18cca30,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\daee40ce-5a49-43df-a661-eb91c18cca30_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\daee40ce-5a49-43df-a661-eb91c18cca30_post.jpg,,,13,"893,219,954,289","893,219,954,289",61x70,61x70
df05e6c9-6b1d-41e5-a86e-769780f301d1,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\df05e6c9-6b1d-41e5-a86e-769780f301d1_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\df05e6c9-6b1d-41e5-a86e-769780f301d1_post.jpg,,,13,"864,355,939,409","864,355,939,409",75x54,75x54
df44c153-05ad-440f-8bc4-5551fe3530a2,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\df44c153-05ad-440f-8bc4-5551fe3530a2_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\df44c153-05ad-440f-8bc4-5551fe3530a2_post.jpg,,,13,"84,297,151,364","84,297,151,364",67x67,67x67
e280ebb1-5735-424e-8ea2-ba2bf6e998ed,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\e280ebb1-5735-424e-8ea2-ba2bf6e998ed_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\e280ebb1-5735-424e-8ea2-ba2bf6e998ed_post.jpg,,,13,"850,404,894,462","850,404,894,462",44x58,44x58
e3f65d12-255d-410e-8863-834cdc09c58f,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\e3f65d12-255d-410e-8863-834cdc09c58f_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\e3f65d12-255d-410e-8863-834cdc09c58f_post.jpg,,,13,"882,478,947,549","882,478,947,549",65x71,65x71
e6f00ed2-45d6-43f1-aebd-88921e59057c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\e6f00ed2-45d6-43f1-aebd-88921e59057c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\e6f00ed2-45d6-43f1-aebd-88921e59057c_post.jpg,,,12,"796,437,843,488","796,437,843,488",47x51,47x51
e6f2fd31-a35f-4851-87e6-ed2f05872822,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\e6f2fd31-a35f-4851-87e6-ed2f05872822_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\e6f2fd31-a35f-4851-87e6-ed2f05872822_post.jpg,,,12,"348,96,479,214","348,96,479,214",131x118,131x118
ec7cf682-88f3-4dd5-87e0-5f596e438ae3,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\ec7cf682-88f3-4dd5-87e0-5f596e438ae3_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\ec7cf682-88f3-4dd5-87e0-5f596e438ae3_post.jpg,,,13,"316,339,470,465","316,339,470,465",154x126,154x126
f1747115-da0f-4da1-8a54-1b2693a9e62b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f1747115-da0f-4da1-8a54-1b2693a9e62b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f1747115-da0f-4da1-8a54-1b2693a9e62b_post.jpg,,,12,"763,165,812,200","763,165,812,200",49x35,49x35
f25160ef-7741-4943-9e4c-e8cda648598b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f25160ef-7741-4943-9e4c-e8cda648598b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f25160ef-7741-4943-9e4c-e8cda648598b_post.jpg,,,13,"294,787,348,836","294,787,348,836",54x49,54x49
f45b0346-3b5d-4623-930c-b54273857ca7,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f45b0346-3b5d-4623-930c-b54273857ca7_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f45b0346-3b5d-4623-930c-b54273857ca7_post.jpg,,,13,"174,786,265,847","174,786,265,847",91x61,91x61
f4829837-aa84-4c6a-9334-d958d169125d,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f4829837-aa84-4c6a-9334-d958d169125d_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f4829837-aa84-4c6a-9334-d958d169125d_post.jpg,,,13,"867,93,990,181","867,93,990,181",123x88,123x88
f9f45f12-3aed-40a4-bc88-5850b6a00fcd,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f9f45f12-3aed-40a4-bc88-5850b6a00fcd_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\f9f45f12-3aed-40a4-bc88-5850b6a00fcd_post.jpg,,,13,"217,293,288,359","217,293,288,359",71x66,71x66
fc1cd1d0-fa61-44f9-ae46-91d8b7dd8a3d,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\fc1cd1d0-fa61-44f9-ae46-91d8b7dd8a3d_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\fc1cd1d0-fa61-44f9-ae46-91d8b7dd8a3d_post.jpg,,,12,"440,285,500,334","440,285,500,334",60x49,60x49
fe26e4ed-8def-4919-b7ba-dc3ed14f490b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\fe26e4ed-8def-4919-b7ba-dc3ed14f490b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000023\fe26e4ed-8def-4919-b7ba-dc3ed14f490b_post.jpg,,,12,"406,685,457,732","406,685,457,732",51x47,51x47
